fpr,tpr,thresholds,auc,ews
0.0,0.0,inf,0.9318147448015123,DL bif
0.0,0.004347826086956522,0.999235911214,0.9318147448015123,DL bif
0.0,0.7086956521739131,0.49222540625,0.9318147448015123,DL bif
0.004347826086956522,0.7086956521739131,0.49199245370000005,0.9318147448015123,DL bif
0.004347826086956522,0.7347826086956522,0.48722057318,0.9318147448015123,DL bif
0.008695652173913044,0.7347826086956522,0.48635907868,0.9318147448015123,DL bif
0.008695652173913044,0.7565217391304347,0.47860799954000005,0.9318147448015123,DL bif
0.013043478260869565,0.7565217391304347,0.4775476082,0.9318147448015123,DL bif
0.013043478260869565,0.7739130434782608,0.4729352702,0.9318147448015123,DL bif
0.017391304347826087,0.7739130434782608,0.4728061333,0.9318147448015123,DL bif
0.017391304347826087,0.7782608695652173,0.4725834951,0.9318147448015123,DL bif
0.021739130434782608,0.7782608695652173,0.47022264329999997,0.9318147448015123,DL bif
0.021739130434782608,0.782608695652174,0.46624008137,0.9318147448015123,DL bif
0.034782608695652174,0.782608695652174,0.4641120994,0.9318147448015123,DL bif
0.034782608695652174,0.808695652173913,0.45886434454,0.9318147448015123,DL bif
0.0391304347826087,0.808695652173913,0.45569632399999993,0.9318147448015123,DL bif
0.0391304347826087,0.8130434782608695,0.45555347179999994,0.9318147448015123,DL bif
0.043478260869565216,0.8130434782608695,0.45045184076000006,0.9318147448015123,DL bif
0.043478260869565216,0.8260869565217391,0.43677340176,0.9318147448015123,DL bif
0.05217391304347826,0.8260869565217391,0.431510902,0.9318147448015123,DL bif
0.05217391304347826,0.8304347826086956,0.4314094605,0.9318147448015123,DL bif
0.07391304347826087,0.8304347826086956,0.41971589640000007,0.9318147448015123,DL bif
0.07391304347826087,0.8347826086956521,0.41860979735,0.9318147448015123,DL bif
0.09565217391304348,0.8347826086956521,0.409758619,0.9318147448015123,DL bif
0.09565217391304348,0.8391304347826087,0.4049225763,0.9318147448015123,DL bif
0.10869565217391304,0.8391304347826087,0.4028479247000001,0.9318147448015123,DL bif
0.10869565217391304,0.8434782608695652,0.400438255,0.9318147448015123,DL bif
0.13478260869565217,0.8434782608695652,0.38474692214999995,0.9318147448015123,DL bif
0.13478260869565217,0.8478260869565217,0.3830158549,0.9318147448015123,DL bif
0.1391304347826087,0.8478260869565217,0.382538477,0.9318147448015123,DL bif
0.1391304347826087,0.8521739130434782,0.381980426,0.9318147448015123,DL bif
0.25217391304347825,0.8521739130434782,0.35291264350000007,0.9318147448015123,DL bif
0.25217391304347825,0.8565217391304348,0.3503929193,0.9318147448015123,DL bif
0.26521739130434785,0.8565217391304348,0.349282888,0.9318147448015123,DL bif
0.26521739130434785,0.8608695652173913,0.3484802209999999,0.9318147448015123,DL bif
0.27391304347826084,0.8608695652173913,0.339499135,0.9318147448015123,DL bif
0.27391304347826084,0.8695652173913043,0.33587325479999997,0.9318147448015123,DL bif
0.2782608695652174,0.8695652173913043,0.33518292339999994,0.9318147448015123,DL bif
0.2782608695652174,0.8739130434782608,0.3343359695,0.9318147448015123,DL bif
0.2826086956521739,0.8739130434782608,0.33408697119999997,0.9318147448015123,DL bif
0.2826086956521739,0.8782608695652174,0.3337616388,0.9318147448015123,DL bif
0.29130434782608694,0.8782608695652174,0.331570963,0.9318147448015123,DL bif
0.29130434782608694,0.8826086956521739,0.32888321350000005,0.9318147448015123,DL bif
0.2956521739130435,0.8826086956521739,0.32809138769999996,0.9318147448015123,DL bif
0.2956521739130435,0.8869565217391304,0.3279414486,0.9318147448015123,DL bif
0.3,0.8869565217391304,0.325031785,0.9318147448015123,DL bif
0.3,0.8913043478260869,0.32392042600000004,0.9318147448015123,DL bif
0.30434782608695654,0.8913043478260869,0.31921792056,0.9318147448015123,DL bif
0.30434782608695654,0.8956521739130435,0.316999983,0.9318147448015123,DL bif
0.30869565217391304,0.8956521739130435,0.31457831407000003,0.9318147448015123,DL bif
0.30869565217391304,0.9,0.31409577651,0.9318147448015123,DL bif
0.3130434782608696,0.9,0.3124188175,0.9318147448015123,DL bif
0.3130434782608696,0.9043478260869565,0.31159384500000004,0.9318147448015123,DL bif
0.32608695652173914,0.9043478260869565,0.30569760666,0.9318147448015123,DL bif
0.32608695652173914,0.908695652173913,0.30196464935,0.9318147448015123,DL bif
0.3391304347826087,0.908695652173913,0.28760251400000003,0.9318147448015123,DL bif
0.3391304347826087,0.9130434782608695,0.276674849,0.9318147448015123,DL bif
0.3565217391304348,0.9130434782608695,0.272772954,0.9318147448015123,DL bif
0.3565217391304348,0.9173913043478261,0.27262675300000005,0.9318147448015123,DL bif
0.3652173913043478,0.9173913043478261,0.268628633,0.9318147448015123,DL bif
0.3652173913043478,0.9260869565217391,0.262263012,0.9318147448015123,DL bif
0.3739130434782609,0.9260869565217391,0.246109949,0.9318147448015123,DL bif
0.3739130434782609,0.9304347826086956,0.245280729,0.9318147448015123,DL bif
0.39565217391304347,0.9304347826086956,0.2339350972,0.9318147448015123,DL bif
0.39565217391304347,0.9347826086956522,0.23254160299999999,0.9318147448015123,DL bif
0.4,0.9347826086956522,0.231564702,0.9318147448015123,DL bif
0.4,0.9391304347826087,0.22629618194,0.9318147448015123,DL bif
0.4391304347826087,0.9391304347826087,0.1994459787,0.9318147448015123,DL bif
0.4391304347826087,0.9478260869565217,0.1920387853,0.9318147448015123,DL bif
0.4608695652173913,0.9478260869565217,0.1720846934,0.9318147448015123,DL bif
0.4608695652173913,0.9521739130434783,0.17159700539999997,0.9318147448015123,DL bif
0.508695652173913,0.9521739130434783,0.141014911,0.9318147448015123,DL bif
0.508695652173913,0.9565217391304348,0.14028064939999998,0.9318147448015123,DL bif
0.5217391304347826,0.9565217391304348,0.12763180100000002,0.9318147448015123,DL bif
0.5217391304347826,0.9608695652173913,0.12508813782,0.9318147448015123,DL bif
0.5521739130434783,0.9608695652173913,0.11038765539999999,0.9318147448015123,DL bif
0.5521739130434783,0.9652173913043478,0.10945636980000001,0.9318147448015123,DL bif
0.5608695652173913,0.9652173913043478,0.1074087355,0.9318147448015123,DL bif
0.5608695652173913,0.9695652173913043,0.10568977466,0.9318147448015123,DL bif
0.6130434782608696,0.9695652173913043,0.0787444865,0.9318147448015123,DL bif
0.6130434782608696,0.9739130434782609,0.076806676,0.9318147448015123,DL bif
0.6217391304347826,0.9739130434782609,0.07448951300000001,0.9318147448015123,DL bif
0.6217391304347826,0.9782608695652174,0.07387868785,0.9318147448015123,DL bif
0.6260869565217392,0.9782608695652174,0.0730180054,0.9318147448015123,DL bif
0.6260869565217392,0.9826086956521739,0.0693311217,0.9318147448015123,DL bif
0.6695652173913044,0.9826086956521739,0.0530187478,0.9318147448015123,DL bif
0.6695652173913044,0.991304347826087,0.050890991,0.9318147448015123,DL bif
0.7347826086956522,0.991304347826087,0.02725124666,0.9318147448015123,DL bif
0.7347826086956522,0.9956521739130435,0.0268259537,0.9318147448015123,DL bif
0.7608695652173914,0.9956521739130435,0.01794456028,0.9318147448015123,DL bif
0.7608695652173914,1.0,0.0178468671,0.9318147448015123,DL bif
1.0,1.0,0.0007239443436,0.9318147448015123,DL bif
0.0,0.0,inf,0.8989413988657845,Variance
0.0,0.008695652173913044,1.0,0.8989413988657845,Variance
0.0,0.3217391304347826,0.945945945945946,0.8989413988657845,Variance
0.008695652173913044,0.3217391304347826,0.9438190954773868,0.8989413988657845,Variance
0.008695652173913044,0.3565217391304348,0.936431989063568,0.8989413988657845,Variance
0.013043478260869565,0.3565217391304348,0.9343061310274426,0.8989413988657845,Variance
0.013043478260869565,0.4260869565217391,0.9220338983050848,0.8989413988657845,Variance
0.017391304347826087,0.4260869565217391,0.921285140562249,0.8989413988657845,Variance
0.017391304347826087,0.4608695652173913,0.9109195402298852,0.8989413988657845,Variance
0.021739130434782608,0.4608695652173913,0.90990990990991,0.8989413988657845,Variance
0.021739130434782608,0.47391304347826085,0.9073961499493414,0.8989413988657845,Variance
0.02608695652173913,0.47391304347826085,0.9026290165530672,0.8989413988657845,Variance
0.02608695652173913,0.5043478260869565,0.8918414918414919,0.8989413988657845,Variance
0.030434782608695653,0.5043478260869565,0.8903112155020553,0.8989413988657845,Variance
0.030434782608695653,0.5217391304347826,0.8820645161290321,0.8989413988657845,Variance
0.034782608695652174,0.5217391304347826,0.879521813383015,0.8989413988657845,Variance
0.034782608695652174,0.5347826086956522,0.8771517996870108,0.8989413988657845,Variance
0.0391304347826087,0.5347826086956522,0.8745704467353953,0.8989413988657845,Variance
0.0391304347826087,0.5391304347826087,0.8722807017543861,0.8989413988657845,Variance
0.043478260869565216,0.5391304347826087,0.8688524590163936,0.8989413988657845,Variance
0.043478260869565216,0.5826086956521739,0.855844155844156,0.8989413988657845,Variance
0.04782608695652174,0.5826086956521739,0.8552691090004524,0.8989413988657845,Variance
0.04782608695652174,0.5869565217391305,0.8546171630626955,0.8989413988657845,Variance
0.05217391304347826,0.5869565217391305,0.8528138528138528,0.8989413988657845,Variance
0.05217391304347826,0.6086956521739131,0.8339151592087168,0.8989413988657845,Variance
0.05652173913043478,0.6086956521739131,0.832768361581921,0.8989413988657845,Variance
0.05652173913043478,0.6260869565217392,0.825287356321839,0.8989413988657845,Variance
0.06521739130434782,0.6260869565217392,0.8228395061728394,0.8989413988657845,Variance
0.06521739130434782,0.6347826086956522,0.8214285714285713,0.8989413988657845,Variance
0.06956521739130435,0.6347826086956522,0.8193261754905591,0.8989413988657845,Variance
0.06956521739130435,0.6391304347826087,0.8187755102040817,0.8989413988657845,Variance
0.07391304347826087,0.6391304347826087,0.8186864014801112,0.8989413988657845,Variance
0.07391304347826087,0.6434782608695652,0.8173018753781003,0.8989413988657845,Variance
0.08260869565217391,0.6434782608695652,0.8171262699564587,0.8989413988657845,Variance
0.08260869565217391,0.6521739130434783,0.8091439965816837,0.8989413988657845,Variance
0.08695652173913043,0.6521739130434783,0.806451612903226,0.8989413988657845,Variance
0.08695652173913043,0.6652173913043479,0.8013968253968254,0.8989413988657845,Variance
0.09130434782608696,0.6652173913043479,0.7997097242380262,0.8989413988657845,Variance
0.09130434782608696,0.6695652173913044,0.7981740481740481,0.8989413988657845,Variance
0.1,0.6695652173913044,0.7849462365591398,0.8989413988657845,Variance
0.1,0.6739130434782609,0.7828054298642534,0.8989413988657845,Variance
0.11304347826086956,0.6739130434782609,0.7789529349550502,0.8989413988657845,Variance
0.11304347826086956,0.6782608695652174,0.7737003058103976,0.8989413988657845,Variance
0.11739130434782609,0.6782608695652174,0.7731707317073171,0.8989413988657845,Variance
0.11739130434782609,0.691304347826087,0.7682709447415331,0.8989413988657845,Variance
0.12173913043478261,0.691304347826087,0.7650496785505552,0.8989413988657845,Variance
0.12173913043478261,0.6956521739130435,0.7634996582365003,0.8989413988657845,Variance
0.12608695652173912,0.6956521739130435,0.7631975867269986,0.8989413988657845,Variance
0.12608695652173912,0.7043478260869566,0.7593541375562802,0.8989413988657845,Variance
0.13478260869565217,0.7043478260869566,0.7561368209255535,0.8989413988657845,Variance
0.13478260869565217,0.7347826086956522,0.7232432432432434,0.8989413988657845,Variance
0.14782608695652175,0.7347826086956522,0.7133583021223471,0.8989413988657845,Variance
0.14782608695652175,0.7391304347826086,0.7127024722932651,0.8989413988657845,Variance
0.15217391304347827,0.7391304347826086,0.7122807017543861,0.8989413988657845,Variance
0.15217391304347827,0.7434782608695653,0.7091485986250662,0.8989413988657845,Variance
0.1565217391304348,0.7434782608695653,0.7077625570776256,0.8989413988657845,Variance
0.1565217391304348,0.7565217391304347,0.7023283230179781,0.8989413988657845,Variance
0.16956521739130434,0.7565217391304347,0.677922077922078,0.8989413988657845,Variance
0.16956521739130434,0.7695652173913043,0.6679151061173533,0.8989413988657845,Variance
0.1782608695652174,0.7695652173913043,0.6638477801268498,0.8989413988657845,Variance
0.1782608695652174,0.7739130434782608,0.6634320735444331,0.8989413988657845,Variance
0.1826086956521739,0.7739130434782608,0.6615384615384615,0.8989413988657845,Variance
0.1826086956521739,0.7782608695652173,0.6571428571428571,0.8989413988657845,Variance
0.18695652173913044,0.7782608695652173,0.6562641338760743,0.8989413988657845,Variance
0.18695652173913044,0.782608695652174,0.6512820512820513,0.8989413988657845,Variance
0.19130434782608696,0.782608695652174,0.6457912457912458,0.8989413988657845,Variance
0.19130434782608696,0.7869565217391304,0.633879781420765,0.8989413988657845,Variance
0.20434782608695654,0.7869565217391304,0.6290322580645162,0.8989413988657845,Variance
0.20434782608695654,0.8,0.6183816183816184,0.8989413988657845,Variance
0.20869565217391303,0.8,0.6173264486517499,0.8989413988657845,Variance
0.20869565217391303,0.808695652173913,0.6022727272727273,0.8989413988657845,Variance
0.21304347826086956,0.808695652173913,0.6011396011396013,0.8989413988657845,Variance
0.21304347826086956,0.8260869565217391,0.5832083958020988,0.8989413988657845,Variance
0.2217391304347826,0.8260869565217391,0.5820408163265306,0.8989413988657845,Variance
0.2217391304347826,0.8304347826086956,0.5716552088841883,0.8989413988657845,Variance
0.22608695652173913,0.8304347826086956,0.5548917102315161,0.8989413988657845,Variance
0.22608695652173913,0.8391304347826087,0.5508021390374332,0.8989413988657845,Variance
0.24347826086956523,0.8391304347826087,0.528370221327968,0.8989413988657845,Variance
0.24347826086956523,0.8521739130434782,0.5121098626716604,0.8989413988657845,Variance
0.24782608695652175,0.8521739130434782,0.504320987654321,0.8989413988657845,Variance
0.24782608695652175,0.8608695652173913,0.4919938874493389,0.8989413988657845,Variance
0.2565217391304348,0.8608695652173913,0.4748957464553794,0.8989413988657845,Variance
0.2565217391304348,0.8652173913043478,0.4741258741258741,0.8989413988657845,Variance
0.2782608695652174,0.8652173913043478,0.4445964432284541,0.8989413988657845,Variance
0.2782608695652174,0.8695652173913043,0.4415954415954416,0.8989413988657845,Variance
0.28695652173913044,0.8695652173913043,0.4229376257545272,0.8989413988657845,Variance
0.28695652173913044,0.8739130434782608,0.4223419892209701,0.8989413988657845,Variance
0.3,0.8739130434782608,0.4019991308126902,0.8989413988657845,Variance
0.3,0.8782608695652174,0.4,0.8989413988657845,Variance
0.3173913043478261,0.8782608695652174,0.36604400166044,0.8989413988657845,Variance
0.3173913043478261,0.8826086956521739,0.3616161616161615,0.8989413988657845,Variance
0.32608695652173914,0.8826086956521739,0.3484595175543348,0.8989413988657845,Variance
0.32608695652173914,0.9,0.3333333333333333,0.8989413988657845,Variance
0.32608695652173914,0.9043478260869565,0.3228070175438596,0.8989413988657845,Variance
0.3347826086956522,0.9043478260869565,0.3182503770739064,0.8989413988657845,Variance
0.3347826086956522,0.9130434782608695,0.3050329951738402,0.8989413988657845,Variance
0.3391304347826087,0.9130434782608695,0.2865761689291101,0.8989413988657845,Variance
0.3391304347826087,0.9173913043478261,0.2803023145961266,0.8989413988657845,Variance
0.34347826086956523,0.9173913043478261,0.2690546095126248,0.8989413988657845,Variance
0.34347826086956523,0.9260869565217391,0.2670807453416148,0.8989413988657845,Variance
0.34782608695652173,0.9260869565217391,0.2646733111849391,0.8989413988657845,Variance
0.34782608695652173,0.9304347826086956,0.2602436323366556,0.8989413988657845,Variance
0.36086956521739133,0.9304347826086956,0.2229885057471264,0.8989413988657845,Variance
0.36086956521739133,0.9391304347826087,0.2187281621243885,0.8989413988657845,Variance
0.3782608695652174,0.9391304347826087,0.1981012658227848,0.8989413988657845,Variance
0.3782608695652174,0.9434782608695652,0.1774891774891775,0.8989413988657845,Variance
0.3826086956521739,0.9434782608695652,0.1754385964912281,0.8989413988657845,Variance
0.3826086956521739,0.9478260869565217,0.1650055370985603,0.8989413988657845,Variance
0.39565217391304347,0.9478260869565217,0.1395061728395061,0.8989413988657845,Variance
0.39565217391304347,0.9521739130434783,0.128879753340185,0.8989413988657845,Variance
0.4,0.9521739130434783,0.1196239717978848,0.8989413988657845,Variance
0.4,0.9565217391304348,0.1195928753180661,0.8989413988657845,Variance
0.4217391304347826,0.9565217391304348,0.061892130857648,0.8989413988657845,Variance
0.4217391304347826,0.9608695652173913,0.051051051051051,0.8989413988657845,Variance
0.4434782608695652,0.9608695652173913,0.012490034546904,0.8989413988657845,Variance
