variance,ac1,alpha,id
0.4329670329670329,0.6649572649572649,0.0,0
-0.5413919413919414,0.37631257631257625,0.0,1
0.30256410256410254,0.21855921855921853,0.0,2
0.8315018315018314,-0.6014652014652014,0.0,3
-0.1907203907203907,0.10671550671550671,0.0,4
-0.3201465201465201,-0.14285714285714285,0.0,5
0.2664224664224664,-0.2644688644688644,0.0,6
-0.4002442002442002,0.23809523809523808,0.0,7
0.5643467643467643,-0.27472527472527475,0.0,8
0.6644688644688644,-0.45006105006105007,0.0,9
0.02857142857142857,-0.4896214896214896,0.0,10
-0.5516483516483517,0.6004884004884005,0.0,11
-0.0485958485958486,0.27521367521367524,0.0,12
0.5072039072039072,-0.22637362637362637,0.0,13
0.21074481074481072,-0.7470085470085469,0.0,14
0.32796092796092796,-0.5633699633699634,0.0,15
0.024664224664224663,-0.6693528693528693,0.0,16
-0.36117216117216117,0.8534798534798534,0.0,17
-0.3738705738705738,0.514041514041514,0.0,18
0.36605616605616603,0.09694749694749695,0.0,19
-0.5682539682539682,0.2937728937728938,0.0,20
-0.045177045177045176,0.09743589743589744,0.0,21
0.4173382173382173,0.7758241758241758,0.0,22
0.22979242979242978,0.6195360195360194,0.0,23
-0.11062271062271062,-0.742124542124542,0.0,24
-0.3474969474969475,0.5741147741147741,0.0,25
0.30891330891330887,-0.3807081807081807,0.0,26
0.5584859584859585,-0.7206349206349206,0.0,27
0.44126984126984126,0.37973137973137966,0.0,28
-0.3162393162393162,-0.10427350427350426,0.0,29
-0.641025641025641,0.7191697191697192,0.0,30
-0.1746031746031746,0.7743589743589744,0.0,31
0.012942612942612942,0.389010989010989,0.0,32
-0.4603174603174603,0.2503052503052503,0.0,33
-0.6864468864468865,0.8666666666666666,0.0,34
-0.49450549450549447,0.34163614163614164,0.0,35
-0.7802197802197802,-0.5418803418803418,0.0,36
0.6385836385836385,-0.8114774114774115,0.0,37
-0.41831501831501827,-0.3216117216117216,0.0,38
0.21660561660561659,0.3391941391941392,0.0,39
0.49841269841269836,-0.810989010989011,0.0,40
-0.7401709401709401,0.618070818070818,0.0,41
0.41587301587301584,-0.6195360195360194,0.0,42
-0.6166056166056165,0.4407814407814407,0.0,43
0.6263736263736263,0.3235653235653236,0.0,44
0.35873015873015873,-0.5824175824175823,0.0,45
0.768986568986569,0.4632478632478632,0.0,46
-0.7645909645909645,0.6229548229548229,0.0,47
-0.5233211233211232,0.17606837606837605,0.0,48
0.41978021978021973,-0.6278388278388277,0.0,49
0.6234432234432233,-0.7626373626373626,0.0,50
0.7313797313797313,-0.7059829059829059,0.0,51
-0.2039072039072039,-0.042735042735042736,0.0,52
0.35677655677655673,-0.5609279609279609,0.0,53
0.08034188034188033,0.17899877899877897,0.0,54
0.09548229548229548,-0.02026862026862027,0.0,55
-0.641025641025641,0.5291819291819291,0.0,56
-0.2341880341880342,0.11306471306471307,0.0,57
-0.11306471306471307,0.9242979242979242,0.0,58
0.09694749694749695,-0.41587301587301584,0.0,59
0.5404151404151404,-0.7548229548229547,0.0,60
0.08473748473748474,0.13894993894993896,0.0,61
-0.2122100122100122,0.37240537240537236,0.0,62
0.22246642246642245,0.641025641025641,0.0,63
0.2112332112332112,0.04810744810744811,0.0,64
0.5506715506715507,-0.2673992673992674,0.0,65
0.431013431013431,-0.7416361416361416,0.0,66
-0.3665445665445665,0.30305250305250303,0.0,67
-0.32307692307692304,-0.4056166056166056,0.0,68
-0.5633699633699634,0.34554334554334554,0.0,69
0.16971916971916973,0.2835164835164835,0.0,70
0.010989010989010988,-0.30940170940170936,0.0,71
-0.38461538461538464,-0.49890109890109885,0.0,72
-0.094017094017094,0.35628815628815624,0.0,73
-0.4876678876678876,0.34896214896214894,0.0,74
0.010989010989010988,0.20048840048840047,0.0,75
0.5633699633699634,-0.5477411477411478,0.0,76
0.2903540903540903,-0.6537240537240537,0.0,77
-0.2293040293040293,0.28644688644688643,0.0,78
-0.3142857142857142,0.3216117216117216,0.0,79
-0.3211233211233211,0.7328449328449328,0.0,80
0.49157509157509155,-0.5335775335775336,0.0,81
0.8705738705738705,-0.7338217338217338,0.0,82
0.6522588522588523,0.35531135531135527,0.0,83
-0.6732600732600732,0.32503052503052504,0.0,84
0.4002442002442002,-0.8070818070818071,0.0,85
-0.16434676434676435,0.8036630036630036,0.0,86
-0.8407814407814407,0.3006105006105006,0.0,87
-0.3206349206349206,0.5057387057387057,0.0,88
-0.14285714285714285,0.43882783882783877,0.0,89
0.5677655677655677,-0.3792429792429792,0.0,90
-0.2918192918192918,0.262026862026862,0.0,91
-0.7401709401709401,0.11843711843711843,0.0,92
0.38998778998779,0.3787545787545787,0.0,93
0.19462759462759463,-0.47155067155067154,0.0,94
-0.7235653235653235,-0.007081807081807082,0.0,95
0.2976800976800977,0.3504273504273504,0.0,96
-0.4271062271062271,-0.2605616605616605,0.0,97
0.013919413919413919,-0.5794871794871794,0.0,98
0.35238095238095235,-0.5560439560439561,0.0,99
-0.6561660561660562,0.5521367521367522,0.1,0
0.0568986568986569,0.20195360195360196,0.1,1
-0.7753357753357754,-0.4456654456654457,0.1,2
0.3719169719169719,-0.2444444444444444,0.1,3
-0.7680097680097681,0.852014652014652,0.1,4
0.5472527472527473,0.3396825396825397,0.1,5
0.2664224664224664,0.6102564102564102,0.1,6
0.034432234432234435,-0.3396825396825397,0.1,7
-0.3855921855921856,0.34945054945054943,0.1,8
0.25567765567765566,0.5023199023199023,0.1,9
0.5076923076923077,0.0017094017094017092,0.1,10
-0.7206349206349206,-0.5970695970695971,0.1,11
-0.6669108669108669,0.5452991452991454,0.1,12
-0.08571428571428572,0.008547008547008548,0.1,13
0.20634920634920634,0.6576312576312576,0.1,14
-0.5540903540903541,-0.3514041514041514,0.1,15
0.5467643467643468,-0.49450549450549447,0.1,16
0.15067155067155066,0.4564102564102564,0.1,17
0.39487179487179486,-0.4402930402930402,0.1,18
0.5301587301587302,-0.45738705738705737,0.1,19
0.5882783882783883,-0.3543345543345543,0.1,20
-0.535042735042735,-0.31916971916971915,0.1,21
-0.702075702075702,0.811965811965812,0.1,22
0.3079365079365079,-0.8735042735042734,0.1,23
-0.8358974358974358,0.20293040293040293,0.1,24
-0.027106227106227104,-0.1238095238095238,0.1,25
0.20830280830280828,0.7714285714285715,0.1,26
0.2678876678876679,0.7113553113553113,0.1,27
-0.4534798534798535,-0.515018315018315,0.1,28
-0.3001221001221001,0.6019536019536019,0.1,29
-0.4007326007326007,-0.5560439560439561,0.1,30
0.4642246642246642,-0.5301587301587302,0.1,31
0.8168498168498168,-0.3118437118437118,0.1,32
-0.7694749694749695,0.5853479853479853,0.1,33
0.5555555555555556,-0.1321123321123321,0.1,34
0.08766788766788766,0.25958485958485955,0.1,35
0.3792429792429792,-0.03540903540903541,0.1,36
-0.536019536019536,-0.3738705738705738,0.1,37
-0.4437118437118437,-0.073015873015873,0.1,38
0.2459096459096459,0.21660561660561659,0.1,39
-0.15115995115995115,0.2884004884004884,0.1,40
0.6844932844932845,-0.05201465201465201,0.1,41
-0.5413919413919414,-0.29865689865689865,0.1,42
-0.37240537240537236,0.3606837606837607,0.1,43
0.5316239316239316,0.11990231990231989,0.1,44
-0.4495726495726496,0.5496947496947497,0.1,45
-0.2532356532356532,-0.029548229548229547,0.1,46
0.5301587301587302,-0.03296703296703296,0.1,47
-0.05054945054945055,-0.2962148962148962,0.1,48
0.20293040293040293,0.8627594627594627,0.1,49
-0.7255189255189255,-0.3308913308913309,0.1,50
0.3294261294261294,-0.5242979242979242,0.1,51
0.12527472527472527,-0.6146520146520146,0.1,52
0.6356532356532356,0.5355311355311355,0.1,53
0.47448107448107446,-0.24884004884004882,0.1,54
-0.5247863247863247,0.4427350427350427,0.1,55
-0.28644688644688643,-0.30549450549450546,0.1,56
-0.062271062271062265,0.43003663003663,0.1,57
-0.19658119658119658,0.5462759462759463,0.1,58
0.08522588522588523,0.03101343101343101,0.1,59
0.3753357753357753,0.5155067155067155,0.1,60
0.44761904761904764,-0.7387057387057386,0.1,61
-0.6200244200244199,0.20830280830280828,0.1,62
-0.0002442002442002442,0.326984126984127,0.1,63
0.284004884004884,-0.5233211233211232,0.1,64
0.15018315018315018,-0.1316239316239316,0.1,65
0.6004884004884005,0.7919413919413919,0.1,66
-0.4344322344322344,0.25665445665445663,0.1,67
-0.15213675213675212,-0.40415140415140416,0.1,68
0.22490842490842491,-0.5086691086691086,0.1,69
0.3572649572649572,0.5536019536019536,0.1,70
0.41098901098901097,-0.36117216117216117,0.1,71
-0.3938949938949939,0.3606837606837607,0.1,72
0.30256410256410254,-0.45445665445665445,0.1,73
0.3738705738705738,-0.33724053724053726,0.1,74
-0.7562881562881562,0.6923076923076923,0.1,75
-0.04126984126984127,-0.28498168498168497,0.1,76
-0.10085470085470086,-0.5282051282051281,0.1,77
0.23565323565323565,-0.6796092796092796,0.1,78
0.3499389499389499,-0.06275946275946276,0.1,79
0.5545787545787546,0.4798534798534798,0.1,80
0.44175824175824174,-0.36117216117216117,0.1,81
-0.4725274725274725,-0.662026862026862,0.1,82
0.33284493284493283,-0.3738705738705738,0.1,83
0.7831501831501831,-0.2996336996336996,0.1,84
0.7313797313797313,0.6664224664224664,0.1,85
0.3006105006105006,0.5457875457875458,0.1,86
0.33772893772893775,-0.20244200244200244,0.1,87
-0.25616605616605614,0.3509157509157509,0.1,88
0.6268620268620267,-0.44517704517704515,0.1,89
-0.5765567765567765,-0.6747252747252748,0.1,90
-0.20244200244200244,0.00463980463980464,0.1,91
-0.23028083028083027,0.29230769230769227,0.1,92
-0.6351648351648351,-0.6947496947496947,0.1,93
0.7284493284493284,-0.6615384615384615,0.1,94
-0.23663003663003662,0.023199023199023196,0.1,95
0.473992673992674,-0.6673992673992674,0.1,96
0.3738705738705738,0.6092796092796092,0.1,97
-0.5526251526251527,0.6151404151404151,0.1,98
0.1330891330891331,-0.7133089133089132,0.1,99
-0.6810744810744811,-0.41929181929181925,0.2,0
-0.5057387057387057,0.39877899877899875,0.2,1
0.06275946275946276,0.08815628815628815,0.2,2
0.6952380952380952,0.3606837606837607,0.2,3
-0.3108669108669108,-0.2293040293040293,0.2,4
-0.8422466422466421,0.5482295482295483,0.2,5
-0.059829059829059825,-0.06422466422466422,0.2,6
0.641025641025641,0.346031746031746,0.2,7
0.7455433455433454,0.4559218559218559,0.2,8
-0.28937728937728935,0.3108669108669108,0.2,9
-0.17313797313797313,0.6571428571428571,0.2,10
-0.25225885225885225,0.3714285714285714,0.2,11
-0.6507936507936508,0.5340659340659341,0.2,12
-0.8490842490842491,0.5540903540903541,0.2,13
-0.11892551892551892,-0.7343101343101343,0.2,14
0.6532356532356532,0.5614163614163614,0.2,15
-0.6043956043956044,0.6713064713064713,0.2,16
-0.7753357753357754,-0.0822954822954823,0.2,17
-0.6263736263736263,-0.7133089133089132,0.2,18
0.4275946275946276,-0.1960927960927961,0.2,19
-0.38168498168498166,-0.062271062271062265,0.2,20
0.5032967032967033,0.06862026862026863,0.2,21
0.7069597069597069,-0.2327228327228327,0.2,22
-0.3963369963369963,-0.3904761904761905,0.2,23
0.23565323565323565,-0.3904761904761905,0.2,24
-0.5682539682539682,0.8114774114774115,0.2,25
0.5389499389499389,-0.7006105006105006,0.2,26
-0.2532356532356532,0.48620268620268614,0.2,27
0.6918192918192918,-0.4593406593406593,0.2,28
-0.2126984126984127,-0.23174603174603173,0.2,29
0.7826617826617827,-0.32796092796092796,0.2,30
-0.4407814407814407,0.6547008547008547,0.2,31
-0.6068376068376068,0.5633699633699634,0.2,32
0.7338217338217338,0.08669108669108669,0.2,33
0.4061050061050061,-0.6586080586080586,0.2,34
0.5365079365079365,-0.4637362637362637,0.2,35
0.9111111111111111,-0.4774114774114774,0.2,36
-0.8153846153846154,0.6976800976800976,0.2,37
-0.3006105006105006,0.8207570207570207,0.2,38
0.2678876678876679,-0.27472527472527475,0.2,39
0.7328449328449328,0.28205128205128205,0.2,40
0.6625152625152625,-0.0315018315018315,0.2,41
-0.4437118437118437,0.5716727716727716,0.2,42
0.2253968253968254,0.14578754578754577,0.2,43
-0.39829059829059826,-0.7059829059829059,0.2,44
-0.5785103785103785,0.5399267399267399,0.2,45
-0.5648351648351648,-0.028083028083028084,0.2,46
0.6498168498168498,-0.7054945054945054,0.2,47
-0.3826617826617827,-0.7206349206349206,0.2,48
0.19462759462759463,-0.4490842490842491,0.2,49
0.6449328449328449,0.18192918192918192,0.2,50
-0.2708180708180708,-0.34945054945054943,0.2,51
-0.07448107448107448,0.02026862026862027,0.2,52
0.6234432234432233,-0.7592185592185591,0.2,53
0.5501831501831502,0.5384615384615384,0.2,54
-0.5389499389499389,0.4168498168498168,0.2,55
-0.6029304029304029,0.2757020757020757,0.2,56
-0.7133089133089132,0.07789987789987789,0.2,57
-0.4344322344322344,-0.7982905982905982,0.2,58
-0.5667887667887668,0.02222222222222222,0.2,59
0.028083028083028084,0.12478632478632477,0.2,60
-0.12625152625152625,-0.1619047619047619,0.2,61
-0.742124542124542,0.2537240537240537,0.2,62
-0.04371184371184371,0.3626373626373626,0.2,63
-0.7743589743589744,0.7089133089133088,0.2,64
-0.20048840048840047,-0.046642246642246636,0.2,65
-0.5897435897435898,0.45494505494505494,0.2,66
-0.5628815628815629,-0.7406593406593406,0.2,67
0.16923076923076924,0.8256410256410256,0.2,68
0.05445665445665445,-0.2918192918192918,0.2,69
-0.20586080586080585,0.05201465201465201,0.2,70
0.24835164835164833,0.10036630036630036,0.2,71
0.789010989010989,-0.13064713064713063,0.2,72
-0.617094017094017,0.5555555555555556,0.2,73
0.014896214896214895,0.04713064713064712,0.2,74
0.2766788766788767,-0.5076923076923077,0.2,75
-0.6424908424908424,0.6835164835164835,0.2,76
0.3333333333333333,-0.3035409035409035,0.2,77
-0.2332112332112332,0.725030525030525,0.2,78
-0.6893772893772894,-0.5843711843711843,0.2,79
-0.11697191697191697,-0.6053724053724053,0.2,80
0.29523809523809524,-0.4481074481074481,0.2,81
0.41831501831501827,-0.8041514041514041,0.2,82
-0.7001221001221001,0.5658119658119658,0.2,83
-0.7445665445665445,0.42808302808302806,0.2,84
-0.6200244200244199,0.6087912087912087,0.2,85
-0.7264957264957265,0.45836385836385835,0.2,86
0.5970695970695971,0.25518925518925517,0.2,87
-0.6263736263736263,-0.29474969474969476,0.2,88
0.2903540903540903,0.20195360195360196,0.2,89
0.41538461538461535,-0.8129426129426129,0.2,90
0.4935286935286935,-0.10036630036630036,0.2,91
-0.7015873015873015,0.8866910866910866,0.2,92
-0.06373626373626373,0.702075702075702,0.2,93
-0.3572649572649572,0.3079365079365079,0.2,94
0.7934065934065934,-0.4974358974358974,0.2,95
0.24346764346764344,0.7274725274725274,0.2,96
-0.7294261294261294,-0.4061050061050061,0.2,97
-0.5873015873015873,0.05006105006105006,0.2,98
-0.6376068376068376,0.22490842490842491,0.2,99
0.45738705738705737,0.5399267399267399,0.3,0
-0.4637362637362637,0.8202686202686202,0.3,1
-0.1028083028083028,-0.6996336996336996,0.3,2
0.10476190476190475,-0.1741147741147741,0.3,3
0.3147741147741147,0.1921855921855922,0.3,4
0.5277167277167276,-0.726984126984127,0.3,5
-0.49890109890109885,0.20976800976800974,0.3,6
-0.1321123321123321,-0.6547008547008547,0.3,7
0.09694749694749695,0.20537240537240536,0.3,8
-0.5995115995115995,0.2586080586080586,0.3,9
-0.5819291819291819,-0.6727716727716727,0.3,10
-0.5008547008547009,0.557997557997558,0.3,11
0.6776556776556777,0.31282051282051276,0.3,12
0.29572649572649573,0.3904761904761905,0.3,13
-0.8207570207570207,0.1614163614163614,0.3,14
-0.5321123321123321,0.12576312576312576,0.3,15
-0.5115995115995116,0.1115995115995116,0.3,16
-0.44713064713064715,0.5628815628815629,0.3,17
0.5218559218559218,-0.5975579975579975,0.3,18
0.05006105006105006,0.6156288156288156,0.3,19
0.6004884004884005,0.3206349206349206,0.3,20
0.37680097680097674,-0.30305250305250303,0.3,21
0.7059829059829059,0.6063492063492063,0.3,22
0.7728937728937729,0.7816849816849817,0.3,23
0.4134310134310134,-0.21465201465201464,0.3,24
-0.08376068376068375,0.8231990231990232,0.3,25
0.5853479853479853,0.20586080586080585,0.3,26
-0.010989010989010988,0.20976800976800974,0.3,27
-0.04224664224664225,-0.4769230769230769,0.3,28
0.21514041514041513,-0.5213675213675213,0.3,29
-0.7811965811965812,0.09304029304029303,0.3,30
0.07106227106227106,0.3924297924297924,0.3,31
0.3308913308913309,0.8188034188034188,0.3,32
-0.3934065934065934,0.5711843711843712,0.3,33
-0.19267399267399268,-0.47545787545787543,0.3,34
-0.3294261294261294,0.19804639804639804,0.3,35
-0.6981684981684981,0.4373626373626373,0.3,36
-0.4798534798534798,-0.2673992673992674,0.3,37
0.7435897435897435,-0.5819291819291819,0.3,38
0.7391941391941391,0.8583638583638583,0.3,39
0.5643467643467643,0.0105006105006105,0.3,40
0.5384615384615384,0.3777777777777777,0.3,41
-0.2722832722832723,-0.6112332112332112,0.3,42
0.34505494505494505,0.5374847374847375,0.3,43
-0.0774114774114774,-0.34945054945054943,0.3,44
0.2874236874236874,-0.3929181929181929,0.3,45
-0.30549450549450546,0.7308913308913308,0.3,46
0.368009768009768,0.40854700854700854,0.3,47
-0.8173382173382173,0.5028083028083028,0.3,48
-0.6053724053724053,0.7645909645909645,0.3,49
0.5843711843711843,-0.326984126984127,0.3,50
0.16727716727716727,0.1330891330891331,0.3,51
-0.22002442002442,-0.45885225885225883,0.3,52
-0.11843711843711843,0.2737484737484738,0.3,53
0.241025641025641,0.7084249084249084,0.3,54
0.3069597069597069,0.038339438339438335,0.3,55
-0.81001221001221,0.7787545787545788,0.3,56
-0.6766788766788767,0.6644688644688644,0.3,57
0.4368742368742368,0.2737484737484738,0.3,58
-0.2547008547008547,0.4554334554334554,0.3,59
0.7489621489621489,0.2644688644688644,0.3,60
-0.03931623931623931,0.7206349206349206,0.3,61
0.6576312576312576,-0.6698412698412698,0.3,62
-0.20586080586080585,0.5931623931623932,0.3,63
0.06862026862026863,-0.8725274725274724,0.3,64
-0.4969474969474969,-0.18485958485958484,0.3,65
-0.7968253968253968,-0.6923076923076923,0.3,66
0.43150183150183147,-0.24737484737484736,0.3,67
-0.7860805860805861,-0.39829059829059826,0.3,68
0.20293040293040293,0.2962148962148962,0.3,69
-0.4905982905982906,-0.4832722832722832,0.3,70
0.3294261294261294,0.19658119658119658,0.3,71
-0.012454212454212453,0.787057387057387,0.3,72
-0.472039072039072,0.04224664224664225,0.3,73
0.3504273504273504,-0.6952380952380952,0.3,74
0.7518925518925518,0.3851037851037851,0.3,75
0.811965811965812,0.5951159951159951,0.3,76
-0.38461538461538464,0.09206349206349206,0.3,77
-0.8998778998778999,0.6644688644688644,0.3,78
0.09499389499389498,-0.7347985347985347,0.3,79
0.5623931623931624,-0.5540903540903541,0.3,80
0.8568986568986569,-0.8344322344322344,0.3,81
0.7191697191697192,-0.7084249084249084,0.3,82
0.4178266178266178,0.6683760683760683,0.3,83
0.47887667887667884,-0.5418803418803418,0.3,84
-0.04078144078144078,-0.5746031746031746,0.3,85
0.6927960927960928,0.576068376068376,0.3,86
-0.8568986568986569,0.06715506715506715,0.3,87
0.12136752136752135,-0.5531135531135531,0.3,88
0.5702075702075702,-0.19462759462759463,0.3,89
-0.2669108669108669,-0.787057387057387,0.3,90
-0.3172161172161172,0.5467643467643468,0.3,91
0.14627594627594626,0.19023199023199022,0.3,92
0.008058608058608058,-0.1663003663003663,0.3,93
0.18095238095238095,-0.4891330891330891,0.3,94
-0.7484737484737484,0.7372405372405372,0.3,95
-0.5267399267399266,0.4559218559218559,0.3,96
0.4378510378510378,0.2073260073260073,0.3,97
0.04908424908424908,-0.5072039072039072,0.3,98
-0.6556776556776557,-0.2708180708180708,0.3,99
-0.3435897435897436,0.32307692307692304,0.4,0
-0.5833943833943833,0.7333333333333333,0.4,1
0.17655677655677654,-0.31330891330891325,0.4,2
-0.43589743589743585,0.24200244200244198,0.4,3
0.85006105006105,0.5550671550671551,0.4,4
0.29865689865689865,-0.663003663003663,0.4,5
-0.5819291819291819,-0.3860805860805861,0.4,6
-0.14041514041514042,0.2835164835164835,0.4,7
0.10036630036630036,0.5076923076923077,0.4,8
-0.6166056166056165,-0.4974358974358974,0.4,9
-0.6542124542124542,-0.33626373626373623,0.4,10
-0.4095238095238095,-0.5399267399267399,0.4,11
-0.3934065934065934,0.42515262515262514,0.4,12
-0.06568986568986568,-0.5956043956043956,0.4,13
-0.6595848595848596,-0.4168498168498168,0.4,14
-0.4485958485958486,0.15946275946275945,0.4,15
0.3811965811965812,-0.3860805860805861,0.4,16
0.2586080586080586,-0.5755799755799755,0.4,17
-0.43980463980463974,-0.2713064713064713,0.4,18
0.4793650793650793,-0.37973137973137966,0.4,19
0.7826617826617827,0.09548229548229548,0.4,20
0.5848595848595848,-0.6068376068376068,0.4,21
-0.22148962148962148,-0.11257631257631258,0.4,22
0.7611721611721611,-0.8451770451770451,0.4,23
0.4271062271062271,-0.7460317460317459,0.4,24
0.6898656898656899,0.4021978021978022,0.4,25
0.18876678876678873,-0.7059829059829059,0.4,26
0.6937728937728938,0.7460317460317459,0.4,27
0.6102564102564102,-0.5003663003663004,0.4,28
0.6454212454212453,0.600976800976801,0.4,29
0.26886446886446885,0.07448107448107448,0.4,30
-0.28595848595848594,-0.7562881562881562,0.4,31
0.1706959706959707,0.9086691086691087,0.4,32
0.3572649572649572,0.3924297924297924,0.4,33
-0.3235653235653236,0.7416361416361416,0.4,34
-0.6195360195360194,0.14725274725274726,0.4,35
-0.4334554334554334,0.0012210012210012208,0.4,36
0.21514041514041513,0.034432234432234435,0.4,37
0.19365079365079366,-0.06031746031746031,0.4,38
0.577045177045177,0.1565323565323565,0.4,39
0.473015873015873,-0.36898656898656895,0.4,40
-0.7811965811965812,0.2122100122100122,0.4,41
0.39194139194139194,-0.24639804639804638,0.4,42
0.6888888888888889,0.09597069597069598,0.4,43
-0.34847374847374846,-0.42271062271062265,0.4,44
-0.5785103785103785,-0.021245421245421246,0.4,45
-0.5086691086691086,0.22979242979242978,0.4,46
0.8378510378510378,-0.937973137973138,0.4,47
-0.14774114774114774,0.7714285714285715,0.4,48
0.14774114774114774,-0.6439560439560439,0.4,49
-0.5506715506715507,-0.367032967032967,0.4,50
-0.2835164835164835,0.8227106227106227,0.4,51
0.45836385836385835,-0.6595848595848596,0.4,52
-0.8749694749694749,0.31526251526251525,0.4,53
-0.073015873015873,-0.011477411477411477,0.4,54
0.12967032967032965,0.04566544566544566,0.4,55
-0.3787545787545787,0.4979242979242979,0.4,56
-0.3924297924297924,-0.07692307692307691,0.4,57
-0.0774114774114774,0.03492063492063492,0.4,58
-0.27179487179487183,0.5648351648351648,0.4,59
0.12673992673992673,-0.5946275946275946,0.4,60
0.38363858363858366,-0.42515262515262514,0.4,61
0.5448107448107449,-0.7499389499389498,0.4,62
0.199023199023199,0.575091575091575,0.4,63
0.6864468864468865,-0.6253968253968253,0.4,64
0.6463980463980463,0.2493284493284493,0.4,65
0.5448107448107449,-0.020757020757020756,0.4,66
0.01636141636141636,0.09841269841269841,0.4,67
0.7548229548229547,0.03296703296703296,0.4,68
-0.17997557997557997,0.6766788766788767,0.4,69
-0.5203907203907203,-0.6239316239316238,0.4,70
0.9081807081807082,-0.16532356532356532,0.4,71
0.7621489621489621,-0.6263736263736263,0.4,72
-0.7426129426129425,0.6102564102564102,0.4,73
0.19023199023199022,0.14578754578754577,0.4,74
0.11746031746031746,-0.14334554334554334,0.4,75
0.06617826617826617,0.38412698412698415,0.4,76
0.1115995115995116,-0.472039072039072,0.4,77
-0.46764346764346765,0.19755799755799755,0.4,78
0.7313797313797313,-0.6976800976800976,0.4,79
0.23663003663003662,-0.6483516483516484,0.4,80
-0.5472527472527473,-0.08473748473748474,0.4,81
-0.6595848595848596,0.038339438339438335,0.4,82
0.5457875457875458,0.4568986568986569,0.4,83
-0.5028083028083028,-0.45885225885225883,0.4,84
0.809035409035409,0.1496947496947497,0.4,85
-0.23565323565323565,-0.7274725274725274,0.4,86
-0.20879120879120877,-0.5399267399267399,0.4,87
0.03882783882783882,0.3167277167277167,0.4,88
-0.33528693528693526,0.6429792429792429,0.4,89
-0.6253968253968253,0.03296703296703296,0.4,90
-0.21807081807081805,0.6219780219780219,0.4,91
-0.3929181929181929,-0.5072039072039072,0.4,92
0.15067155067155066,-0.11062271062271062,0.4,93
-0.3426129426129426,-0.44761904761904764,0.4,94
0.5233211233211232,0.6854700854700855,0.4,95
0.053968253968253964,0.3426129426129426,0.4,96
0.4442002442002442,0.036874236874236875,0.4,97
0.788034188034188,0.7006105006105006,0.4,98
-0.5111111111111111,0.6322344322344322,0.4,99
